id;avgInc;incY1;incY2;incY3;incY4;incY5;pass
1453;6985.30;5050.27;6086.50;6685.42;8176.73;8773.68;10.00
1454;4369.19;2033.10;2959.22;3355.49;4460.33;5298.43;66.10
1456;3469.97;2004.45;1515.85;2153.48;3189.25;4338.78;33.30
1457;7255.26;3886.82;4879.94;6656.59;8417.13;10760.13;35.00
1458;3754.28;2613.76;3324.64;4183.27;4126.82;5043.64;72.70
1459;6913.46;3431.73;4507.93;5621.16;7118.47;8428.71;70.00
1460;5144.06;0.00;4022.85;4729.28;4844.08;5813.88;70.00
1461;4130.66;2335.01;3220.61;3691.10;4203.03;6036.54;36.40
1462;2883.42;2800.82;0.00;0.00;0.00;0.00;0.00
1463;6345.50;2574.45;3993.69;5510.18;7409.33;0.00;47.40
1464;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
1465;3379.64;1193.98;1648.08;2528.05;3689.48;4572.48;58.60
1466;4850.10;2728.78;3173.51;4171.96;5172.34;6101.50;77.50
1467;4431.69;3278.29;3594.66;4048.59;4747.25;5600.11;66.30
1468;2235.31;1991.72;0.00;0.00;0.00;0.00;0.00
1471;5010.86;3325.81;3844.05;4367.51;5524.67;6932.33;68.90
1473;4776.00;3436.34;4431.76;5014.79;5798.00;6255.24;50.00
1475;5115.75;2964.02;3615.65;4971.67;5796.68;6537.69;0.00
1476;1695.67;1218.02;0.00;0.00;0.00;0.00;0.00
1477;4443.07;2394.11;2916.48;3376.83;5275.27;5601.11;60.00
1478;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1481;3717.65;3524.80;0.00;0.00;0.00;0.00;25.00
1484;4704.29;4274.20;0.00;0.00;0.00;0.00;0.00
1486;3180.08;2908.52;0.00;0.00;0.00;0.00;0.00
1488;7048.58;6313.94;0.00;0.00;0.00;0.00;0.00
1490;4019.44;3640.31;0.00;0.00;0.00;0.00;0.00
1493;5461.93;4742.08;6422.03;0.00;0.00;0.00;53.80
1495;6039.33;5744.01;6576.26;0.00;0.00;0.00;25.00
1496;3324.77;3393.43;0.00;0.00;0.00;0.00;0.00
1497;5658.26;4868.43;6776.31;0.00;0.00;0.00;42.50
1506;4824.55;4706.85;0.00;0.00;0.00;0.00;0.00
1510;4498.70;4196.42;0.00;0.00;0.00;0.00;0.00
1512;3885.05;3001.44;0.00;0.00;0.00;0.00;0.00
1514;3391.70;3166.57;0.00;0.00;0.00;0.00;0.00
1516;5534.37;3824.99;4654.05;5778.43;6576.32;0.00;46.70
1521;3049.68;1374.47;2808.47;3263.04;3704.20;4447.07;0.00
1522;3474.40;3551.68;0.00;0.00;0.00;0.00;0.00
1523;4891.23;2192.51;1533.07;3087.86;4658.27;6558.65;70.00
1524;2378.10;2494.44;0.00;0.00;0.00;0.00;0.00
1526;3468.11;2938.78;0.00;0.00;0.00;0.00;0.00
1528;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1530;4092.23;3867.60;0.00;0.00;0.00;0.00;0.00
1532;3757.72;3250.96;0.00;0.00;0.00;0.00;0.00
1539;3881.32;0.00;0.00;0.00;0.00;0.00;0.00
1540;4172.53;1611.44;2390.44;3395.15;4666.39;5100.53;71.10
1542;4310.78;2302.89;4599.02;5430.69;0.00;0.00;40.00
1547;4557.82;1436.56;2530.21;3746.82;4593.50;6112.14;63.30
1548;3427.84;3246.55;0.00;0.00;0.00;0.00;0.00
1551;4203.80;2814.76;2681.49;3255.20;4138.08;5841.38;58.30
1553;4897.88;1944.45;2294.67;3882.48;5287.36;6484.00;77.90
1555;4628.71;1765.59;2703.61;3349.33;5320.99;6093.87;83.30
1557;3990.37;1901.83;1449.99;2606.90;3978.45;4871.22;81.60
1558;5341.97;2877.68;3130.83;4508.49;5750.16;6137.08;73.50
1559;4203.80;2814.76;2681.49;3255.20;4138.08;5841.38;58.30
1560;4664.92;1602.11;2117.01;3265.43;4900.78;5984.50;84.80
1561;4330.00;2619.89;2877.74;4558.04;0.00;0.00;83.30
1562;3149.33;2064.13;1729.19;3179.36;0.00;0.00;64.30
1563;5045.95;4087.39;4461.62;4584.41;5505.93;6407.33;32.00
1565;5127.37;2560.50;3472.07;3867.79;5116.86;6605.45;76.70
1566;5127.37;2560.50;3472.07;3867.79;5116.86;6605.45;76.70
1567;4021.53;2581.50;2160.45;2632.73;4292.49;5104.31;70.00
1568;4848.61;2097.13;2153.32;3873.00;4848.74;6074.40;57.10
1569;4864.40;2340.55;2891.36;4294.55;5640.76;6751.77;59.40
1570;4228.28;1850.90;2590.40;3576.35;4292.08;5361.39;58.30
1571;4173.49;1912.70;2360.88;3364.07;4205.02;5547.60;59.20
1573;4370.74;3148.93;3540.80;4226.84;4637.26;5475.80;75.00
1574;4825.99;1996.00;2926.19;4624.32;4865.72;6286.62;67.70
1575;4431.74;1793.63;2565.24;3193.40;4549.98;5456.26;69.00
1576;5067.83;2985.53;4113.52;5072.60;5798.08;6975.84;0.00
1577;3895.35;2239.13;3353.67;3470.74;4158.01;4482.31;54.20
1578;4869.84;3384.80;3711.75;4643.40;5592.53;6728.04;40.70
1579;3756.58;2558.73;3784.42;0.00;0.00;0.00;41.70
1580;4209.70;3274.94;3075.65;3916.29;4559.85;5400.26;38.10
1581;3985.96;1858.61;2257.58;3116.12;4472.80;5741.42;74.20
1582;9237.51;5529.97;7877.71;7642.02;9736.48;11667.36;0.00
1583;5869.25;2875.14;3520.45;4769.11;6211.92;7817.69;76.10
1584;6416.88;3086.47;4172.89;5750.24;7731.16;9045.34;56.60
1585;4897.28;2556.31;3056.53;3807.26;5312.69;6588.97;66.10
1586;3296.56;2759.82;3668.22;0.00;0.00;0.00;67.70
1587;4854.58;2405.24;3061.20;4158.15;5765.34;0.00;84.60
1588;4723.48;1991.95;2219.29;3435.64;4936.18;6242.35;83.30
1589;4445.22;2529.38;2742.40;3071.40;4177.09;5543.19;56.50
1591;8432.35;4888.08;6702.04;7958.43;9819.78;11295.25;50.00
1594;8432.35;4888.08;6702.04;7958.43;9819.78;11295.25;50.00
1595;5840.60;2422.69;3294.33;5020.77;6572.78;7953.34;73.30
1596;6383.49;3598.67;4506.23;5502.23;7413.23;0.00;80.00
1597;4460.71;2312.20;2600.57;3749.65;5159.80;6029.74;53.20
1600;3750.92;2341.83;3110.94;4008.51;3953.57;4601.01;12.00
1601;4825.85;3324.34;3365.90;5778.20;5457.48;5173.10;54.20
1603;4277.31;2135.77;2493.31;3420.96;4220.65;6054.79;74.60
1604;4680.38;2075.48;2512.23;4064.90;4660.06;5675.33;56.50
1605;4680.38;2075.48;2512.23;4064.90;4660.06;5675.33;56.50
1606;4857.55;2397.20;2831.03;3916.83;4997.74;6328.71;59.10
1607;4028.42;2137.71;2264.17;3043.17;4257.06;5744.25;69.40
1608;5941.37;3638.37;3652.55;5327.45;6448.69;6980.22;56.10
1609;4376.69;2047.61;2210.34;3760.62;4852.70;5938.52;76.60
1610;2602.30;2070.90;2130.59;0.00;0.00;0.00;29.40
1611;4302.55;1885.30;3066.23;3810.05;4785.08;5905.09;56.20
1612;4203.80;2814.76;2681.49;3255.20;4138.08;5841.38;58.30
1613;6479.16;3708.01;3956.20;5511.08;6817.04;8015.45;65.30
1615;4815.89;2260.74;3555.84;4585.34;5983.89;6201.68;66.70
1616;4556.42;1916.87;2862.15;3324.74;4372.01;6119.43;50.00
1617;3614.11;2109.53;3357.46;3514.12;3794.90;5009.35;36.40
1618;4109.06;2369.54;3480.32;3893.36;4673.69;4827.67;50.00
1619;4210.25;2848.49;3035.87;4465.03;4561.75;4925.31;48.40
1620;3556.49;1873.57;1816.31;2644.97;3221.46;3888.32;64.30
1621;4203.80;2814.76;2681.49;3255.20;4138.08;5841.38;58.30
1622;4368.66;2160.19;3160.09;4277.95;4371.52;5603.58;65.00
1623;3852.72;1656.41;1520.87;3302.68;3797.45;4707.72;46.70
1624;3919.34;1692.31;1990.48;2812.37;3774.93;5003.89;67.40
1627;5431.62;3048.46;4559.65;5186.86;6429.77;6749.02;28.60
1628;4985.63;0.00;2212.18;3210.05;4804.97;6840.81;78.60
1630;4253.85;1822.05;2647.53;3906.80;6026.22;0.00;57.10
1631;5262.75;4057.75;4382.76;5444.91;6397.20;0.00;53.30
1632;7679.02;2782.38;4380.91;6669.89;9100.29;11220.62;69.00
1633;5542.17;2566.10;3607.05;4585.60;5863.20;7248.33;79.40
1634;5384.79;3021.80;3531.15;4341.54;5808.37;7033.78;64.70
1635;5076.63;4513.75;5318.16;0.00;0.00;0.00;42.60
1636;5147.15;2311.42;3084.64;4391.67;5532.46;6820.96;79.20
1637;3693.28;2819.43;3824.71;0.00;0.00;0.00;65.70
1638;3939.70;2815.37;3760.19;0.00;0.00;0.00;53.70
1639;6053.61;4626.25;5194.32;5631.22;6286.72;7476.99;35.60
1640;6001.01;3967.63;4726.07;6055.76;7122.39;7992.35;30.80
1641;6938.05;4787.79;5981.34;7085.66;8966.23;0.00;44.40
1642;5129.44;3978.98;4328.90;5751.17;5975.24;6396.73;51.70
1643;7024.29;3220.04;4314.02;5916.37;7677.73;9146.67;81.40
1644;4977.86;3674.54;4238.12;4770.03;5403.66;6416.87;56.50
1645;5635.68;2984.64;4218.74;6473.74;7939.59;0.00;47.40
1646;5765.46;4041.21;4753.30;5882.89;7261.99;7584.41;64.00
1647;4898.80;3040.53;4905.06;0.00;0.00;0.00;81.40
1648;5158.49;2339.46;3249.12;4196.63;5549.10;6757.75;77.60
1649;5550.25;3067.36;4054.14;5535.64;6171.29;7558.86;0.00
1650;4535.23;2280.16;2721.77;4165.00;4937.89;5784.90;90.30
1651;6010.99;4632.23;5165.98;5711.10;6358.83;7028.61;0.00
1652;3192.68;1489.89;1733.92;2232.52;3236.36;4245.88;84.80
1653;9290.08;2871.49;4975.29;10495.55;11256.64;12565.21;0.00
1654;2981.95;2455.16;2858.23;0.00;3733.21;4530.27;0.00
1655;6832.45;3608.13;7387.74;6829.20;7414.33;8124.75;37.90
1656;3580.52;1919.36;2204.66;2989.59;4022.52;4845.70;71.10
1657;4797.55;3029.25;3689.27;4404.12;5688.03;6332.15;75.00
1658;4598.39;2036.26;3124.19;3874.80;4797.45;6250.28;68.40
1659;5552.03;2672.38;2875.39;3886.53;5452.47;6475.87;72.70
1660;4015.30;1571.74;1561.26;2844.38;4046.14;5340.27;86.90
1661;7067.13;4130.71;6603.93;6205.78;7295.70;8865.09;89.00
1662;6527.99;3928.68;5073.80;5699.48;7401.47;8562.85;90.70
1666;6173.04;3423.34;3628.51;4518.42;6361.19;7669.32;46.50
1667;7473.45;4692.67;5123.90;7894.40;9660.13;11451.37;0.00
1668;5736.53;3872.28;5360.00;5621.53;6625.06;8015.22;39.30
1669;4835.78;2618.05;2978.53;3821.68;5139.25;6262.47;63.00
1670;7453.01;5668.61;6453.17;6993.76;8814.63;10267.52;30.80
1671;6748.78;2790.72;3852.94;4735.08;6734.61;8209.23;85.70
1672;6880.90;5350.67;6114.99;6928.48;7629.79;9946.66;18.20
1673;5068.32;2280.11;3376.81;4423.64;5080.87;6076.26;63.60
1674;6585.37;3613.96;3949.98;5223.96;6895.77;8487.30;75.80
1675;5907.94;3945.49;4508.86;5343.64;6334.09;7855.04;64.60
1676;6597.75;3395.04;4108.25;5595.39;7125.97;8263.58;75.20
1677;4882.74;3304.50;3488.30;4114.44;4873.83;6072.11;34.10
1678;5788.69;4824.30;4767.34;5585.92;6519.06;7815.65;31.70
1679;7079.04;3115.05;4349.71;6143.58;7718.19;8639.05;72.70
1680;3854.22;2539.77;2892.83;3328.69;3903.99;4864.02;50.00
1681;4891.76;3638.86;3867.02;4761.83;5457.31;6099.58;0.00
1682;5518.58;2915.88;3318.13;4394.78;5832.38;6788.60;65.80
1683;7163.85;4789.10;5673.47;7507.13;8553.86;8948.57;48.00
1685;6475.47;2384.99;4294.91;4882.06;6525.09;8074.77;73.60
1686;4687.80;3930.35;3313.14;3781.88;4564.55;4703.57;60.00
1687;6189.58;3134.10;3460.14;6390.52;6415.01;7010.71;32.40
1688;7163.85;4789.10;5673.47;7507.13;8553.86;8948.57;48.00
1689;4786.02;1884.11;2239.80;3897.52;5120.56;6278.61;80.60
1690;5025.71;4423.12;5544.45;0.00;0.00;0.00;7.10
1691;5143.39;2615.68;3041.81;4221.31;5401.82;6134.73;60.40
1692;4711.94;2804.66;3516.73;3959.03;4761.79;5966.88;67.10
1693;8963.63;6478.43;7166.21;7781.72;9543.70;14087.46;27.30
1694;6189.80;5300.30;4811.51;5641.79;7446.82;8767.74;53.30
1695;4873.93;2136.00;3456.08;3848.37;4854.19;5774.01;48.60
1696;5670.71;2818.48;3094.90;4395.28;5904.17;6772.50;75.70
1697;5972.04;4391.94;5186.59;5931.49;6333.83;7205.69;43.60
1698;5339.14;3972.37;4918.97;0.00;0.00;0.00;47.40
1699;8630.62;5149.11;6795.06;8093.68;9783.31;11510.48;25.00
1700;8045.60;4308.00;5736.92;6436.91;8632.54;10639.05;80.00
1701;5042.75;2080.45;3146.10;4124.96;4988.36;5863.73;69.00
1702;4176.49;1798.36;2628.00;3616.40;4860.49;5465.03;69.60
1703;4389.36;2106.32;2984.24;3991.74;5280.88;5172.87;44.40
1704;5238.93;2197.69;3325.86;4817.67;4766.77;7063.87;0.00
1705;4153.18;888.22;1950.63;3960.06;4375.12;5828.22;71.40
1710;3552.50;1673.74;2459.82;2375.96;3854.59;4492.29;80.60
1711;6208.09;3955.01;4769.71;7619.71;6824.66;7370.14;66.90
1712;5295.90;2251.48;4604.45;5519.02;5308.04;7028.62;68.00
1713;4487.14;2854.39;4297.24;6127.61;0.00;0.00;0.00
1714;4486.76;2242.23;2296.99;3324.88;4609.66;6011.93;74.20
1715;4938.58;2271.94;2909.34;4189.14;4843.08;6208.65;68.60
1716;7464.68;3816.18;5594.57;6509.06;8217.10;9946.33;48.10
1717;4826.27;3708.74;0.00;0.00;0.00;0.00;15.80
1718;5280.59;2801.63;3301.30;4357.35;5437.33;6719.90;70.50
1719;3753.24;2084.96;2701.72;3005.97;3893.70;4740.61;51.70
1720;5607.83;3755.68;4659.11;5698.28;5978.77;7391.24;34.90
1721;5423.94;2345.05;3022.35;4214.42;5864.13;6968.59;79.20
1722;6228.28;2225.25;3753.78;5719.52;7402.53;0.00;86.20
1723;5055.30;5250.63;0.00;0.00;0.00;0.00;60.00
1724;6991.44;2702.33;4038.47;5833.47;7133.38;8771.32;77.40
1725;4890.72;3339.75;3616.96;4639.13;5500.94;6577.16;50.00
1726;4711.54;2503.47;2981.50;3792.75;4571.52;5534.38;69.60
1727;6401.05;2594.01;3549.12;4958.28;6825.14;8428.40;58.20
1728;6350.13;2542.43;4194.15;5412.04;7626.52;8487.63;66.70
1729;6563.24;1168.66;5303.52;6549.70;7965.82;0.00;85.70
1730;7834.13;4051.60;4807.90;6588.44;8605.18;10315.19;81.60
1731;4955.92;2470.25;2778.12;4509.88;5164.97;5808.82;80.80
1732;6886.71;6490.03;0.00;0.00;0.00;0.00;56.40
1733;7974.07;3750.14;5450.89;7806.55;9668.64;0.00;82.80
1734;5710.94;1525.44;3493.13;5335.60;6770.97;0.00;81.00
1735;6487.77;3302.47;3902.93;5417.38;6733.21;8287.41;69.90
1736;8145.80;4108.86;5391.51;6640.10;8519.46;10905.75;68.40
1737;8758.40;6062.07;8689.20;10521.20;0.00;0.00;57.40
1738;7428.81;3849.27;4848.19;6605.76;8377.22;10028.12;52.10
1739;7419.55;6373.91;0.00;0.00;0.00;0.00;36.40
1741;8929.62;4822.80;6731.53;9093.53;11407.09;0.00;56.20
1742;8038.69;4271.75;5674.84;7172.68;9453.15;11061.10;44.40
1743;4237.57;2553.77;4172.74;4766.44;0.00;0.00;54.50
1744;5097.53;4244.63;0.00;0.00;0.00;0.00;40.00
1745;2681.16;0.00;0.00;0.00;0.00;0.00;60.00
1746;6255.11;3036.06;4058.39;4927.66;6288.93;7976.14;66.00
1747;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1748;7602.36;3791.99;4892.88;5987.13;7477.91;9906.97;65.40
1749;3427.12;1914.25;2186.56;2526.55;3590.95;4403.03;81.00
1750;6318.70;5065.87;0.00;0.00;0.00;0.00;36.20
1752;5943.12;2328.44;3403.88;5061.89;6561.14;7896.57;63.00
1754;6765.84;3282.88;3624.25;5870.43;7439.93;8587.27;71.60
1756;5819.99;4864.82;0.00;0.00;0.00;0.00;48.20
1757;5917.22;4971.15;7595.21;0.00;0.00;0.00;18.20
1758;4587.57;4561.60;0.00;0.00;0.00;0.00;0.00
1759;7282.37;3643.69;4663.05;5833.00;7931.52;9370.95;64.30
1760;4587.57;4561.60;0.00;0.00;0.00;0.00;0.00
1761;7198.05;5867.14;0.00;0.00;0.00;0.00;47.70
1762;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1763;6517.56;3416.09;4676.38;6177.92;7687.98;0.00;60.30
1764;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1765;6908.17;3143.31;5284.45;7153.03;8774.91;0.00;62.30
1766;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1767;4821.93;2918.87;3279.26;3874.88;4996.57;6576.54;60.20
1768;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1769;7155.62;3296.99;4182.19;5412.18;7128.07;9021.51;79.20
1770;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1771;4551.26;4258.05;0.00;0.00;0.00;0.00;35.30
1772;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1773;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1774;7960.27;3711.01;5452.47;7303.81;9076.69;10107.69;61.90
1775;5187.47;4278.03;5246.23;0.00;0.00;0.00;17.40
1776;6137.41;4259.99;4834.34;5385.71;6827.80;7211.09;38.10
1777;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
1778;9947.05;8225.73;8690.16;9314.94;15504.21;10938.93;27.30
1779;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
1780;5695.24;3896.40;4850.38;5929.51;6370.35;7770.63;62.50
1781;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
1783;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
1784;5568.34;3323.86;3941.84;4870.01;5976.91;7298.60;65.30
1785;5631.43;4799.36;0.00;0.00;0.00;0.00;0.00
1786;5568.34;3323.86;3941.84;4870.01;5976.91;7298.60;65.30
1788;5821.49;2993.35;3438.88;4513.70;6230.22;7207.16;59.50
1790;7743.76;3659.34;4605.35;5984.06;7918.45;9996.33;71.00
1791;4941.12;1710.48;2957.29;4617.19;5556.18;6567.54;51.20
1792;6142.45;3381.51;4413.96;5390.39;6549.01;8045.78;68.10
1793;2789.03;2399.68;2315.81;3019.08;2718.44;3536.32;81.80
1797;6437.15;4500.35;3997.78;4880.85;6492.15;7676.24;69.60
1801;9878.36;5927.44;8438.78;10231.84;10360.30;14382.05;46.90
1803;9233.06;7749.43;6881.30;9677.00;0.00;0.00;66.70
1805;10015.37;6550.87;7261.10;8418.06;11501.96;12983.82;58.10
1806;4089.27;2475.03;2406.82;3476.84;4325.17;5025.54;57.70
1807;5813.90;3475.46;4851.10;0.00;0.00;0.00;44.40
1810;5471.59;5263.82;0.00;0.00;0.00;0.00;0.00
1811;7375.74;3668.94;5396.89;6513.72;7797.41;9786.65;47.10
1813;9007.47;4100.36;5704.34;7296.35;9310.45;13714.63;53.00
1815;7562.45;3342.86;4634.08;5303.11;7920.80;9979.21;50.70
1817;8509.23;4210.71;5091.46;7274.77;10067.14;11048.22;45.80
1821;6142.45;3381.51;4413.96;5390.39;6549.01;8045.78;68.10
1822;5486.25;4037.09;5356.07;6138.67;0.00;0.00;25.00
1823;5568.34;3323.86;3941.84;4870.01;5976.91;7298.60;65.30
1824;3979.82;3304.66;3722.24;3793.82;4529.15;5646.07;0.00
1825;7960.27;3711.01;5452.47;7303.81;9076.69;10107.69;61.90
1826;5144.06;0.00;4022.85;4729.28;4844.08;5813.88;70.00
1827;8675.56;5589.61;6921.79;7742.32;9092.62;11396.50;46.70
1828;4123.94;3075.94;3298.50;3731.04;5036.97;5448.88;53.80
1829;9290.67;4602.38;4943.92;7330.28;10072.74;12528.80;71.90
1830;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
1831;7059.72;1712.80;4366.84;5212.82;7519.12;8515.41;70.80
1832;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
1834;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
1835;7359.64;4130.45;5310.19;5965.56;7822.75;9770.74;38.90
1836;3694.29;2191.06;2643.34;3232.92;3880.78;4600.80;67.70
1837;3789.29;999.86;2173.89;2453.70;3627.10;5129.60;76.90
1839;3789.29;999.86;2173.89;2453.70;3627.10;5129.60;76.90
1841;6970.71;2570.79;3864.21;5051.80;7315.36;8214.78;82.20
1843;8675.56;5589.61;6921.79;7742.32;9092.62;11396.50;46.70
1845;7375.74;3668.94;5396.89;6513.72;7797.41;9786.65;47.10
1848;3110.21;2929.62;0.00;0.00;0.00;0.00;0.00
1849;11173.74;10344.38;0.00;0.00;0.00;0.00;29.40
1851;9310.10;4662.35;5853.34;7810.65;10300.20;13233.20;57.80
1852;3289.05;2107.55;2265.17;2811.06;3913.27;3628.93;33.30
1853;9780.73;7314.99;9586.72;10807.55;11577.51;12208.12;14.30
1854;4296.11;3051.48;3674.66;4427.32;4179.43;5511.20;31.80
1855;8342.95;5581.81;6913.32;8195.01;9833.46;13556.77;36.50
1857;7059.72;1712.80;4366.84;5212.82;7519.12;8515.41;70.80
1860;5025.71;4423.12;5544.45;0.00;0.00;0.00;7.10
1863;10265.97;5800.76;6936.45;8944.67;10592.69;14430.05;55.20
1865;9856.16;5125.17;5924.97;7292.07;10276.97;13116.66;55.80
1866;3922.24;1551.95;1546.36;2651.24;3764.38;5327.05;81.20
1868;3909.36;3915.74;0.00;0.00;0.00;0.00;0.00
1869;7974.74;7482.31;0.00;0.00;0.00;0.00;7.10
1870;4594.32;3649.13;4791.71;5448.98;0.00;0.00;43.80
1871;7338.51;4300.99;4902.23;6091.70;7769.58;9471.40;57.10
1872;7588.92;7247.28;0.00;0.00;0.00;0.00;0.00
1873;12907.10;9331.92;11939.59;14195.30;17572.07;21344.53;5.90
1875;7845.33;4129.01;4679.91;6144.78;8526.52;9507.16;66.70
1877;8332.52;3461.24;5992.27;8750.25;10603.19;11166.60;37.50
1878;4092.79;3757.06;0.00;0.00;0.00;0.00;0.00
1879;6319.75;5119.00;5326.70;5678.94;7211.36;8483.38;15.40
1880;6010.96;5338.58;6251.98;0.00;0.00;0.00;33.30
1881;8342.95;5581.81;6913.32;8195.01;9833.46;13556.77;36.50
1882;4047.85;2808.07;4128.40;5269.02;0.00;0.00;55.00
1883;6382.36;2802.92;3810.61;5049.56;6473.29;7933.14;73.30
1887;7998.39;4062.46;4816.85;6551.59;8625.10;10987.05;35.70
1889;9062.55;4626.88;6080.57;7842.28;9900.19;11885.61;40.00
1890;3297.64;2063.34;2395.21;3592.28;0.00;0.00;24.40
1892;5084.73;3327.25;4964.92;6008.68;0.00;0.00;0.00
1893;9062.55;4626.88;6080.57;7842.28;9900.19;11885.61;40.00
1894;3085.43;2151.30;2347.76;3161.37;0.00;0.00;70.60
1895;7246.89;5237.91;6434.45;7785.58;8758.73;0.00;71.90
1896;8399.16;5618.05;6156.40;7792.92;9647.59;12035.01;10.50
1897;6092.05;4014.32;4876.91;6401.51;7597.03;0.00;90.90
1898;7966.32;4784.24;6487.33;6571.01;7929.87;9622.92;23.10
1899;10735.53;5592.42;8399.80;14331.97;0.00;0.00;0.00
1900;7233.78;3259.00;4446.49;6038.60;8067.16;9954.85;66.30
1903;4035.37;3190.18;3679.25;4209.60;0.00;0.00;61.10
1904;3412.81;1499.87;1341.57;2387.97;3274.97;4198.17;80.80
1905;3830.23;0.00;1986.17;3328.62;4211.90;0.00;83.30
1906;4884.34;4043.35;4543.80;5247.74;5921.19;6526.20;42.00
1908;3785.94;4262.43;0.00;0.00;0.00;0.00;53.30
1910;5719.97;4277.71;5345.72;5706.44;6581.69;7568.28;22.20
1911;4254.96;2469.89;2986.26;3594.13;4190.10;5405.69;63.80
1912;5682.88;2824.03;3685.18;4654.15;5661.33;7035.59;71.40
1914;4654.03;3885.19;3740.36;4627.11;5455.29;6447.97;8.00
1915;3480.08;1607.77;2161.90;1925.45;2431.32;3993.83;80.00
1918;3665.82;2635.86;3034.61;3380.47;3747.03;4708.84;37.50
1919;4558.97;2802.65;3219.58;4317.34;5148.26;0.00;38.80
1920;3674.22;2840.32;3354.72;3788.65;4315.93;4846.14;52.00
1921;7424.83;5552.64;0.00;0.00;0.00;0.00;33.30
1922;4270.59;1516.48;2764.27;3919.40;4936.95;0.00;63.60
1924;5705.52;4296.34;4616.80;4942.89;6085.44;7779.26;35.30
1926;3648.19;1980.00;2281.60;2934.69;3664.20;4433.36;58.10
1931;4937.94;2109.26;3441.83;4346.30;5321.30;6003.87;58.20
1932;6367.46;4066.36;5446.69;6248.20;9149.68;0.00;16.70
1933;3310.28;2641.63;2902.22;3254.08;0.00;0.00;16.70
1934;3550.18;1534.97;2404.13;2969.40;3869.97;4511.00;42.90
1935;4296.45;2844.16;3410.51;3668.47;4456.69;6063.28;50.00
1936;3653.27;1922.90;1752.38;2619.33;3488.94;4657.48;80.60
1937;3865.23;3365.64;3837.85;0.00;0.00;0.00;28.60
1938;6391.82;2287.81;3356.78;4399.58;5813.15;7350.02;30.40
1940;3865.23;2108.35;3121.09;3405.80;4118.42;4685.49;52.70
1942;5608.01;4677.76;5266.33;5556.73;5462.79;6977.88;14.30
1944;6843.28;4719.81;5318.27;6263.18;7791.30;9073.72;50.00
1945;3964.88;1500.68;1156.72;3393.01;3853.85;5105.71;80.00
1946;7129.73;3850.67;5910.05;7879.91;9019.93;0.00;58.80
1948;3621.24;2721.50;3759.92;0.00;0.00;0.00;50.00
1949;2379.42;2196.40;2385.81;0.00;0.00;0.00;40.90
1950;6034.56;2628.96;4682.57;6494.46;7523.29;0.00;57.90
1951;2498.53;3225.10;0.00;0.00;0.00;0.00;0.00
1952;6005.28;4719.54;5069.60;5269.66;6401.49;7701.17;24.50
1953;3904.87;2924.99;4064.00;0.00;0.00;0.00;46.20
1955;4275.31;2476.21;3199.37;3330.86;4680.14;5513.72;47.80
1956;4931.75;2781.49;3741.85;4861.61;0.00;0.00;88.00
1957;4633.34;2339.57;3550.20;3967.57;4696.84;5763.95;60.50
1958;4916.43;3498.55;3868.29;4672.03;5212.26;7077.59;63.00
1959;5208.42;2984.85;4514.58;4734.51;6403.98;0.00;68.80
1960;3640.56;2395.45;3310.25;4465.36;0.00;0.00;52.30
1961;3825.77;2983.30;4648.58;0.00;0.00;0.00;39.80
1962;4146.57;2361.90;3353.37;4279.73;4487.27;5088.61;30.20
1963;4296.45;2844.16;3410.51;3668.47;4456.69;6063.28;50.00
1964;3906.87;1729.19;2090.85;2826.73;3991.50;4731.18;82.90
1966;4171.06;2067.10;2587.45;3240.54;3829.76;5184.57;73.50
1968;4514.16;1900.95;2215.49;3667.26;4927.53;5717.42;86.70
1969;6385.86;2483.85;3466.72;5225.19;6227.42;7724.86;78.60
1970;4243.58;1777.62;2625.29;3317.23;4444.55;5368.06;88.00
1971;3691.84;1730.16;2562.46;3241.98;4130.21;4475.45;63.20
1974;3946.24;1801.97;2601.38;3869.21;4082.28;4959.03;42.90
1975;7150.88;3279.95;4471.27;5628.86;7270.21;9108.11;72.70
1977;4519.83;2079.98;3074.13;4047.50;4927.08;5883.30;47.40
1978;7739.48;4436.52;5393.53;6131.25;7452.15;9868.14;33.30
1979;3753.73;2056.04;2318.69;3147.18;3817.50;5009.15;62.30
1980;2946.11;1624.63;1220.04;1882.88;2886.96;3512.88;48.40
