P_ROKDYP;P_KIERUNEK_ID;P_POZIOM;P_FORMA;P_E_ZAR;P_E_ZAR_P1;P_E_ZAR_P2;P_E_ZAR_P3;P_E_ZAR_P4;P_E_ZAR_P5;P_PROC_UKON;P_KIERUNEK_NAZWA;P_NAZWA_UCZELNI;P_NAZWA_JEDN;P_PROFIL;P_UCZELNIA_SKROT;P_POZIOM_TEKST_PL;P_NAZWA_KIERUNKU_PELNA
2020;3566;2;S;3179,62;2956,87;3352,66;2541,75;3813,89;;;Chemistry;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Chemistry, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3567;1;S;5030,8;2525,6;3748,82;5192,42;5796,1;;66,7;Prawo europejskie;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Prawo europejskie, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3569;1;N;3996,95;3518,88;3952,61;4112,89;4797,8;;14,3;Reżyseria dźwięku;Uniwersytet im. Adama Mickiewicza w Poznaniu;;P;UAMP;Studia pierwszego stopnia;Reżyseria dźwięku, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;3571;2;S;4848,76;3883,78;4340,89;4756,55;5543,79;;;Filmoznawstwo i kultura mediów;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Filmoznawstwo i kultura mediów, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3573;1;S;3156,07;1179,05;1971,41;3172,03;3114;;52,9;Archeologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Archeologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3577;2;S;5852,05;3662,71;5178,95;6372,03;7402,09;;;Zarządzanie i prawo w biznesie;Uniwersytet im. Adama Mickiewicza w Poznaniu;;P;UAMP;Studia drugiego stopnia;Zarządzanie i prawo w biznesie, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;3580;2;N;9760,06;7565,01;10485,37;14618,91;10694,61;;;Informatyka;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Informatyka, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3581;2;N;5407,18;3945,9;4490,73;5288,57;7123,13;;;Pedagogika specjalna;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Pedagogika specjalna, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3582;2;N;4040,61;3283,56;3174,96;4020,96;5441,26;;;Stosunki międzynarodowe;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Stosunki międzynarodowe, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3584;1;S;5972,65;3448,9;4637,81;5712,51;7460,57;;72,7;Matematyka;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Matematyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3586;1;S;3985,91;1966;3072,38;3932,23;5218,83;;51,6;Filologia angielska z pedagogiką;Uniwersytet im. Adama Mickiewicza w Poznaniu;Wydział Pedagogiczno-Artystyczny w Kaliszu - filia;P;UAMP;Studia pierwszego stopnia;Filologia angielska z pedagogiką, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;3589;1;S;5320,41;1322,77;2032,95;5321,19;6269,88;;100;Biofizyka;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Biofizyka, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3590;2;S;4304,11;2941,9;3586;5419,53;6543,12;;;Biologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Biologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3591;1;S;4605,36;2413,26;3958,96;4514,9;6042,15;;40;Filozofia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Filozofia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3592;1;S;4840,95;2540,81;3433,16;4618,19;5869,33;;56,4;Gospodarka przestrzenna;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Gospodarka przestrzenna, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3597;2;S;4850,54;3149,16;4182,01;5514,27;6711,47;;;Gospodarka przestrzenna;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Gospodarka przestrzenna, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3602;2;S;6117,31;5485,09;5806,16;6558,12;6952,84;;;Matematyka;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Matematyka, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3604;1;S;5195,87;2889,49;4040,6;6314,2;6582,75;;65,4;Filologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3607;1;S;4354,95;2507,89;3325,93;4211,49;5103,02;;61,1;Filologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3609;1;N;4268,07;3112,65;3638,36;4204,32;5491,31;;82,4;Pedagogika;Uniwersytet im. Adama Mickiewicza w Poznaniu;Wydział Pedagogiczno-Artystyczny w Kaliszu - filia;O;UAMP;Studia pierwszego stopnia;Pedagogika, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3610;1;S;5755,53;3943,63;4089,14;5712,12;6630,1;;67,6;Filologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Filologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3612;2;S;2329,75;2206,53;2685,31;1222,96;2575,32;;;Komunikacja europejska;Uniwersytet im. Adama Mickiewicza w Poznaniu;Instytut Kultury Europejskiej w Gnieźnie - filia;P;UAMP;Studia drugiego stopnia;Komunikacja europejska, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;3614;2;N;4951,18;4143,35;4891,46;5111,45;5630,94;;;Gospodarka przestrzenna;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Gospodarka przestrzenna, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3616;2;S;3783,9;2330,17;3740,52;4255,99;5529,35;;;Filozofia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Filozofia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3617;1;S;4540,22;2287,91;3190,77;4191,61;5483,76;;65,2;Geografia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Geografia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3620;2;S;5318,12;3765,87;4698,8;5474,45;6591,47;;;Zarządzanie środowiskiem;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Zarządzanie środowiskiem, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3621;2;S;5075,2;3652,9;4588,28;5773,38;6871,8;;;Biologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;P;UAMP;Studia drugiego stopnia;Biologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil praktyczny
2020;3624;1;N;5072,45;3997,84;4834,03;5714,95;5632,45;;38,5;Gospodarka przestrzenna;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Gospodarka przestrzenna, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3630;1;S;4974,6;2121,81;2427,21;5030,99;6293,1;;75,8;Biotechnologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Biotechnologia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3632;1;S;4213,7;1925,66;3340,62;3817,3;5537,48;;54,5;Filologia polska;Uniwersytet im. Adama Mickiewicza w Poznaniu;Wydział Pedagogiczno-Artystyczny w Kaliszu - filia;P;UAMP;Studia pierwszego stopnia;Filologia polska, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;3640;2;S;4705,58;3581,52;4577,74;5050,15;5233,55;;;Geografia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Geografia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3641;1;S;2923,2;1416,36;1944,66;3818,81;5320,39;;25;Edukacja artystyczna w zakresie sztuki muzycznej;Uniwersytet im. Adama Mickiewicza w Poznaniu;Wydział Pedagogiczno-Artystyczny w Kaliszu - filia;O;UAMP;Studia pierwszego stopnia;Edukacja artystyczna w zakresie sztuki muzycznej, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3642;1;S;4616,26;2614,64;3550,58;4353,62;5527,76;;66,9;Bezpieczeństwo narodowe;Uniwersytet im. Adama Mickiewicza w Poznaniu;;P;UAMP;Studia pierwszego stopnia;Bezpieczeństwo narodowe, studia stacjonarne pierwszego stopnia, 6-semestralne, profil praktyczny
2020;3646;1;S;4564,04;2453,37;3425,93;4542,66;5194,25;;55,6;Kulturoznawstwo;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Kulturoznawstwo, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3647;1;S;5510,68;2770,32;3813,66;5721,51;7171,69;;40;Geoinformacja;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Geoinformacja, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3650;JM;S;4908,95;3177,26;4083,69;5247,97;6276,6;;;Prawo;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Jednolite studia magisterskie;Prawo, stacjonarne jednolite studia magisterskie, 10-semestralne, profil ogólnoakademicki
2020;3651;2;S;4374,5;3491,53;4169,23;5079,2;5252,5;;;Biotechnologia;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia drugiego stopnia;Biotechnologia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3652;1;S;4860,03;2527,07;3143,18;4705;5741,26;;70,6;Kierunek prawno-ekonomiczny;Uniwersytet im. Adama Mickiewicza w Poznaniu;;O;UAMP;Studia pierwszego stopnia;Kierunek prawno-ekonomiczny, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3654;2;N;5999,32;4359,05;5526,87;6534,35;7401,75;;;Rachunkowość i controlling;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Rachunkowość i controlling, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3655;2;N;6719,12;4953,93;6073;7258,55;8436,03;;;Zarządzanie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Zarządzanie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3656;1;N;6901,3;5631,32;6676,62;6629,92;7231,1;;60;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3657;2;S;6462,13;3908,65;5730,69;7382,94;8103,66;;;Towaroznawstwo;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Towaroznawstwo, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3658;1;N;5483,26;3858,83;4507,56;5825,51;6698,03;;60,8;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Finanse i rachunkowość, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3659;1;S;5309,31;2073,68;3403,56;4824,26;6005,07;;63,5;Gospodarka przestrzenna;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Gospodarka przestrzenna, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3660;1;S;4788,38;1821,7;2575,1;4145,42;5931,5;;62;Stosunki międzynarodowe;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Stosunki międzynarodowe, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3661;1;N;5361,47;3563,84;4549,4;5671,03;6698,1;;50,8;Zarządzanie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Zarządzanie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3662;1;S;4027,96;2331,35;3504,98;4125,25;4675,69;;47,5;Turystyka i rekreacja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Turystyka i rekreacja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3663;2;S;5167,45;2847,48;4353,01;5740,58;6799,5;;;Administracja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Administracja, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3664;2;S;10581,18;6946,1;10188,57;12152,95;13366,85;;;Informatyka stosowana;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Informatyka stosowana, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3666;2;S;5904,65;3706,35;5394,89;6606,09;7486,67;;;Gospodarka i administracja publiczna;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Gospodarka i administracja publiczna, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3667;1;N;4814,55;3381,16;4641,55;5201,07;6088,45;;41,8;Marketing i komunikacja rynkowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Marketing i komunikacja rynkowa, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3668;2;N;5850,02;4205,4;5333,13;6392,14;7167,01;;;Towaroznawstwo;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Towaroznawstwo, studia niestacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3669;2;S;6200,22;3814,26;5101,7;6974,12;7849,23;;;Stosunki międzynarodowe;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Stosunki międzynarodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3672;1;N;4705,48;3699,77;4434,54;5289,01;6536,75;;41,7;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3673;2;S;7479,18;4998,24;6431,81;8287,86;10082,1;;;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Finanse i rachunkowość, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3674;2;S;6145,83;3683,45;5681,28;6890,88;8138,34;;;Marketing i komunikacja rynkowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Marketing i komunikacja rynkowa, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3675;2;S;7026,5;4582,42;6123,4;7727,86;8863,41;;;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Finanse i rachunkowość, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3677;2;N;6194,6;5011,42;6604,5;6414,26;7554,1;;;Marketing i komunikacja rynkowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Marketing i komunikacja rynkowa, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3678;2;S;4818,36;2301,7;3642,83;5134,94;5944,51;;;Turystyka i rekreacja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Turystyka i rekreacja, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3679;1;N;5882,86;3919,15;4756,21;6193,08;7626,84;;43,9;Ekonomia;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Ekonomia, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3680;1;N;4818,13;3042,04;4222,9;5079,78;6318,18;;55;Turystyka i rekreacja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Turystyka i rekreacja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3681;2;N;7044,52;5486,32;6477,08;7708,02;7894,77;;;Bankowość i zarządzanie ryzykiem;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Bankowość i zarządzanie ryzykiem, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3682;2;N;7708,82;5889,88;6967,67;7737,51;9388,4;;;Organizacja i zarządzanie - studia menedżerskie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Organizacja i zarządzanie - studia menedżerskie, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3685;2;S;6215,6;3734,86;5366,55;6934,02;8008,71;;;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne drugiego stopnia, 3-semestralne, profil ogólnoakademicki
2020;3686;2;N;8342,18;4804,95;10878,86;12364,5;8894,72;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3688;2;N;8316,26;6117,9;6884,25;8382,34;10272,5;;;Audyt finansowy;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Audyt finansowy, studia niestacjonarne drugiego stopnia, 5-semestralne, profil ogólnoakademicki
2020;3689;1;N;9411,29;3984,5;9451,52;9015,89;10815,37;;38,5;Innowacje w biznesie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Innowacje w biznesie, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3690;1;S;6109,45;4473,07;5117,92;8039,97;7798,59;;30,8;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3691;1;S;6138,79;2979,47;4271;5789,02;7329,54;;67,2;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3692;1;N;6866,65;4297,5;4627,89;5886,18;7678,79;;42,9;Inżynieria organizacji i zarządzania;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Inżynieria organizacji i zarządzania, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3693;2;S;7803,13;5062,86;6658,78;8280,78;10393,06;;;Analityka gospodarcza;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Analityka gospodarcza, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3694;1;N;5536,47;3860,08;4410,48;5658,64;6710,67;;66,3;Rachunkowość i controlling;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Rachunkowość i controlling, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3695;1;S;4924,12;2445,68;3511,82;4612,65;5865,09;;72,4;Administracja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Administracja, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3696;2;N;6579,26;4798,44;6056,54;7435,29;7842,24;;;Ekonomia;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Ekonomia, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3697;1;N;5965,57;4171,17;5151,2;6180,95;7428,35;;32,4;Logistyka międzynarodowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Logistyka międzynarodowa, studia niestacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3698;2;S;6178,68;3920,7;5517,99;7007,39;8138,96;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3699;2;N;6384,63;4620,27;5759,2;6800,32;7907,01;;;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Finanse i rachunkowość, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3700;1;S;6486,91;3539,49;4483,05;6748,36;9381,07;;27,3;Modern Business Management;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Modern Business Management, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3701;2;S;5557,75;3921,59;5149;6492,87;6241,25;;;Międzynarodowe stosunki gospodarcze;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Międzynarodowe stosunki gospodarcze, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3702;1;S;6613,44;3670,15;4714,34;6387,85;7876,02;;67,6;Logistyka międzynarodowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Logistyka międzynarodowa, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3703;1;N;4426,11;2917,16;3935,38;4860,14;5763,35;;70;Administracja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Administracja, studia niestacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3704;2;S;6259,21;4019,03;5606,55;7165,3;7920,39;;;Zarządzanie;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Zarządzanie, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3705;1;S;6907,22;3276,37;4556,69;6525,62;8167,6;;85,3;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3706;1;S;5603,14;3214,48;4325,09;6038,79;7048,72;;65,2;Marketing i komunikacja rynkowa;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Marketing i komunikacja rynkowa, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3707;1;S;7217,22;4035,32;5027,71;7236,99;8677,8;;45;Finanse i rachunkowość;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Finanse i rachunkowość, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3709;2;N;12113,26;9022,99;11685,96;13605,02;14956,9;;;Informatyka stosowana;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Informatyka stosowana, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3710;2;N;5014,31;3764,18;4292,06;5283,19;6544,27;;;Administracja;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Administracja, studia niestacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3712;1;S;7384,88;4522,99;5656,73;7694,53;9485,92;;74,4;Analityka gospodarcza;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Analityka gospodarcza, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3713;1;S;4771,93;2188,28;3411,79;4420,51;5677,46;;83,6;Gospodarka i administracja publiczna;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Gospodarka i administracja publiczna, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3714;1;S;5093,28;2096,89;3484,41;4866,29;6310,81;;58,7;Zarządzanie i inżynieria produkcji;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Zarządzanie i inżynieria produkcji, studia stacjonarne pierwszego stopnia, 7-semestralne, profil ogólnoakademicki
2020;3715;2;S;6304,55;4246,8;5058,14;7535,1;8676,42;;;Zarządzanie międzynarodowe;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Zarządzanie międzynarodowe, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3717;1;S;8839,65;5281,34;6701,85;9593,87;10807,6;;65,7;Informatyka stosowana;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Informatyka stosowana, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
2020;3718;2;S;6719,29;4264,86;5932,4;7652,15;9114,36;;;Ekonomia;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Ekonomia, studia stacjonarne drugiego stopnia, 4-semestralne, profil ogólnoakademicki
2020;3719;2;S;7075,89;5060,44;6236,2;8198,55;9032,52;;;Rynki finansowe;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia drugiego stopnia;Rynki finansowe, studia stacjonarne drugiego stopnia, 5-semestralne, profil ogólnoakademicki
2020;3720;1;S;5950,3;3560,52;4404,65;5587,62;7244,42;;68,9;Ekonomia;Uniwersytet Ekonomiczny w Krakowie;;O;UEK1;Studia pierwszego stopnia;Ekonomia, studia stacjonarne pierwszego stopnia, 6-semestralne, profil ogólnoakademicki
